City,Body_Type,Ownerno,Company,Model,Modelyear,Variantname,Price,Registration_Year,Insurance_Validity,Fuel_Type,Seats,Kms_Driven,Transmission,Year_Of_Manufacture,Engine,Mileage,Age_Old_In_Year
jaipur,SUV,1,Tata,Harrier,2022,XZA,14.580978400103843,2022,Third Party,Diesel,5,20000,Automatic,2022,1956,14.6,2
jaipur,SUV,1,Mahindra,XUV500,2013,W8,13.122363377404328,2013,Third Party,Diesel,7,50000,Manual,2013,2179,15.1,11
jaipur,Sedan,2,Maruti,Swift Dzire,2011,VDI,12.429216196844385,2011,Third Party,Diesel,5,110000,Manual,2011,1248,19.3,13
jaipur,Sedan,1,Skoda,Slavia,2022,1.0 TSI,14.202811695444767,2022,Third Party,Petrol,5,20000,Manual,2022,999,19.47,2
jaipur,Sedan,4,Maruti,Swift Dzire,2018,VDI,13.38472764187182,2018,Third Party,Diesel,5,100000,Manual,2018,1248,28.4,6
jaipur,Sedan,2,Maruti,SX4,2009,VXI,12.072541252905651,2009,Third Party,Petrol,5,80000,Manual,2009,1586,15.5,15
jaipur,SUV,1,Ford,Ecosport,2018,1.5 Diesel,13.527828485512494,2018,Third Party,Diesel,5,76800,Manual,2018,1498,21.7,6
jaipur,Hatchback,1,Maruti,Baleno,2017,1.2 CVT,13.444446876573442,2017,Comprehensive,Petrol,5,71711,Automatic,2017,1197,21.4,7
jaipur,Hatchback,1,Maruti,Baleno,2019,Alpha,13.478638241321722,2019,Zero Dep,Petrol,5,28406,Manual,2019,1197,21.4,5
jaipur,Sedan,1,Skoda,Superb,2020,LK 1.8,14.80132735248704,2020,Third Party,Petrol,5,50000,Automatic,2020,1798,14.67,4
jaipur,Hatchback,1,Maruti,Celerio,2019,ZXI,13.106233995474446,2019,Third Party,Petrol,5,53615,Manual,2019,998,25.24,5
jaipur,Hatchback,2,Hyundai,Grand i10,2015,Asta,12.901716706288706,2015,Third Party,Petrol,5,33959,Manual,2015,1197,18.9,9
jaipur,Hatchback,2,Honda,Jazz,2016,1.2 V,13.071070083016778,2016,Comprehensive,Petrol,5,65300,Manual,2016,1199,18.7,8
jaipur,SUV,1,Jeep,Compass,2020,2.0 Limited,14.346138809026444,2020,Comprehensive,Diesel,5,49000,Manual,2020,1956,17.1,4
jaipur,Sedan,2,Maruti,Swift Dzire,2014,VDI,13.17115354157376,2014,Comprehensive,Diesel,5,81000,Manual,2014,1248,19.3,10
jaipur,Hatchback,3,Hyundai,EON,2014,1.0 Kappa,12.072541252905651,2014,Third Party,Petrol,5,70000,Manual,2014,998,20.3,10
jaipur,Hatchback,3,Hyundai,Santro Xing,2010,CNG,11.77528972943772,2010,Third Party,CNG,5,150000,Manual,2010,1086,11.88,14
jaipur,SUV,1,Kia,Sonet,2021,HTX,13.955272500339431,2021,Comprehensive,Diesel,5,62000,Manual,2021,1493,18.4,3
jaipur,SUV,1,Maruti,Vitara Brezza,2020,zdi,13.74723171721098,2020,Third Party,Diesel,5,40000,Manual,2020,1248,24.3,4
jaipur,Sedan,1,Volkswagen,Vento,2013,Highline,12.793859310432293,2013,Third Party,Diesel,5,110000,Manual,2013,1598,20.54,11
jaipur,SUV,1,Tata,Nexon,2019,1.2 Revotron,13.473020249017498,2019,Third Party,Petrol,5,30000,Manual,2019,1198,17.0,5
jaipur,Hatchback,2,Maruti,Alto 800,2007,LXI,11.918390573078392,2007,Third Party,Petrol,5,90000,Manual,2007,796,24.7,17
jaipur,Sedan,1,Chevrolet,Cruze,2017,LTZ,13.38472764187182,2017,Third Party,Diesel,5,120000,Manual,2017,1998,17.9,7
jaipur,Sedan,4,Honda,Amaze,2014,S i-Dtech,12.765688433465597,2014,Third Party,Diesel,5,90000,Manual,2014,1498,25.8,10
jaipur,Sedan,1,Skoda,Octavia,2019,1.8 TSI,14.599412101792684,2019,Comprehensive,Petrol,5,41521,Automatic,2019,1798,15.1,5
jaipur,MUV,1,Toyota,Innova,2016,2.5 VX,13.9108207377686,2016,Third Party,Diesel,8,80000,Manual,2016,2494,12.99,8
jaipur,Hatchback,1,Toyota,Glanza,2019,V,13.34550692871854,2019,Comprehensive,Petrol,5,76000,Manual,2019,1197,22.35,5
jaipur,Hatchback,2,Hyundai,Grand i10,2018,1.2 Kappa,13.114331205707064,2018,Comprehensive,Petrol,5,100977,Manual,2018,1197,18.9,6
jaipur,MUV,1,Maruti,Ertiga,2015,zdi,13.709038313453757,2016,Comprehensive,Diesel,7,23793,Manual,2015,1248,24.52,8
jaipur,Sedan,1,Honda,City,2015,i DTEC,13.422467969854669,2015,Comprehensive,Diesel,5,81000,Manual,2015,1498,25.1,9
jaipur,SUV,1,Mahindra,Bolero Neo,2021,N8,13.721199878493032,2021,Third Party,Diesel,7,43867,Manual,2021,1493,17.29,3
jaipur,SUV,1,Tata,Nexon,2019,XZ,13.62918097977278,2019,Comprehensive,Diesel,5,35000,Manual,2019,1497,23.22,5
jaipur,SUV,2,Hyundai,Creta,2016,CRDi,13.764217263576723,2016,Comprehensive,Diesel,5,125000,Automatic,2016,1582,17.01,8
jaipur,Hatchback,2,Hyundai,Grand i10,2019,Sportz,13.06048797368624,2019,Comprehensive,Petrol,5,83000,Manual,2019,1197,18.9,5
jaipur,SUV,1,BMW,X3,2023,xDrive,16.012735135300492,2023,Comprehensive,Petrol,5,300,Automatic,2023,2998,12.81,1
jaipur,SUV,1,Hyundai,Creta,2017,CRDi,13.652991628466498,2017,Third Party,Diesel,5,84000,Manual,2017,1396,21.38,7
jaipur,Hatchback,1,Tata,Tiago,2023,XT,13.407542319637992,2023,Third Party,Petrol,5,10000,Manual,2023,1199,19.01,1
jaipur,Sedan,1,Volkswagen,Vento,2013,Highline,12.793859310432293,2013,Third Party,Diesel,5,110000,Manual,2013,1598,20.54,11
jaipur,SUV,1,Hyundai,Creta,2022,SX Opt,14.430696197054507,2022,Comprehensive,Diesel,5,64000,Automatic,2022,1493,18.5,2
jaipur,Hatchback,4,Maruti,Alto,2009,LXI,11.695247021764184,2009,Third Party,Petrol,5,90000,Manual,2009,796,19.7,15
jaipur,Hatchback,2,Honda,Jazz,2019,VX CVT,13.304684934198283,2019,Third Party,Petrol,5,56000,Automatic,2019,1199,18.2,5
jaipur,SUV,2,Ford,Ecosport,2013,1.5 DV5,12.793859310432293,2013,Third Party,Diesel,5,120000,Manual,2013,1498,22.7,11
jaipur,Hatchback,1,Hyundai,i20,2015,Sportz,13.34550692871854,2015,Comprehensive,Diesel,5,75000,Manual,2015,1396,22.54,9
jaipur,SUV,1,Honda,WR-V,2019,i-VTEC,13.514405465180351,2020,Comprehensive,Petrol,5,26633,Manual,2019,1199,17.5,4
jaipur,Hatchback,2,Maruti,Alto,2009,LXI,11.8635823365834,2009,Third Party,Petrol,5,100000,Manual,2009,796,19.7,15
jaipur,Sedan,2,Honda,City,2020,VX CVT,13.997832114758229,2020,Third Party,Petrol,5,40000,Automatic,2020,1498,18.3,4
jaipur,Hatchback,1,Hyundai,Santro,2022,Sportz,13.262125319779487,2022,Third Party,Petrol,5,4527,Manual,2022,1086,20.3,2
jaipur,Hatchback,1,Datsun,RediGO,2017,AMT,12.679196402112153,2017,Comprehensive,Petrol,5,25446,Automatic,2017,999,23.0,7
jaipur,SUV,1,Honda,WR-V,2019,i-VTEC,13.42984807715229,2019,Comprehensive,Petrol,5,50923,Manual,2019,1199,17.5,5
jaipur,SUV,1,Maruti,Vitara Brezza,2017,zdi,13.623138665316818,2017,Comprehensive,Diesel,5,56123,Manual,2017,1248,24.3,7
jaipur,Hatchback,1,Maruti,Wagon R,2015,VXI,12.889169490236618,2015,Comprehensive,Petrol,5,64984,Manual,2015,998,20.51,9
jaipur,Hatchback,2,Maruti,Baleno,2019,1.2 CVT,13.517104522149518,2019,Zero Dep,Petrol,5,77561,Automatic,2019,1197,21.4,5
jaipur,SUV,1,Maruti,SX4 S Cross,2018,Zeta,13.65416740755551,2018,Third Party,Diesel,5,90000,Manual,2018,1248,25.1,6
jaipur,SUV,1,Maruti,Vitara Brezza,2018,zdi,13.641157170819495,2018,Comprehensive,Diesel,5,85123,Manual,2018,1248,24.3,6
jaipur,Sedan,1,Honda,City,2019,i-DTEC,13.65416740755551,2019,Comprehensive,Diesel,5,90456,Manual,2019,1498,25.6,5
jaipur,SUV,1,Jeep,Compass,2017,2.0 Longitude,14.077874822431763,2017,Comprehensive,Diesel,5,94215,Manual,2017,1956,17.1,7
jaipur,SUV,2,Mahindra,XUV500,2016,W10 2WD,13.7850503195512,2016,Comprehensive,Diesel,7,76200,Manual,2016,2179,16.0,8
jaipur,SUV,1,Honda,WR-V,2019,i-VTEC,13.560618308335483,2019,Comprehensive,Petrol,5,59000,Manual,2019,1199,17.5,5
jaipur,MUV,1,Toyota,Innova,2016,2.5 VX,13.9108207377686,2016,Third Party,Diesel,8,80000,Manual,2016,2494,12.99,8
jaipur,Sedan,1,Maruti,Ciaz,2017,Delta,13.458835614025542,2017,Comprehensive,Diesel,5,112000,Manual,2017,1248,28.09,7
jaipur,SUV,1,Maruti,Brezza,2023,VXI,13.9108207377686,2023,Third Party,Petrol,5,20000,Manual,2023,1462,17.38,1
jaipur,SUV,1,Tata,Nexon,2020,1.2 Revotron,13.726679344257658,2020,Third Party,Petrol,5,20000,Automatic,2020,1198,17.0,4
jaipur,SUV,1,Volkswagen,Taigun,2021,1.5 TSI,14.430696197054507,2021,Comprehensive,Petrol,5,46100,Automatic,2021,1498,17.88,3
jaipur,Hatchback,1,Maruti,Baleno,2020,Sigma,13.304684934198283,2020,Comprehensive,Petrol,5,51374,Manual,2020,1197,21.01,4
jaipur,SUV,1,Maruti,Vitara Brezza,2019,zdi,13.710150042306449,2019,Third Party,Diesel,5,40000,Manual,2019,1248,24.3,5
jaipur,Hatchback,2,Maruti,Celerio,2019,ZXI,12.89921982609012,2019,Third Party,Petrol,5,110000,Manual,2019,998,23.1,5
jaipur,MUV,4,Maruti,Ertiga,2015,VDI,13.199324418540456,2015,Third Party,Diesel,7,120000,Manual,2015,1248,24.52,9
jaipur,SUV,3,Honda,WR-V,2018,i-VTEC,13.369223455335854,2018,Zero Dep,Petrol,5,48089,Manual,2018,1199,17.5,6
jaipur,Sedan,2,Honda,City,2018,i-VTEC,13.589863876431943,2018,Third Party,Petrol,5,51046,Manual,2018,1497,17.4,6
jaipur,Hatchback,1,Hyundai,Grand i10,2015,Sportz,12.86099861326992,2015,Third Party,Petrol,5,62134,Manual,2015,1197,18.9,9
jaipur,Hatchback,1,Honda,Jazz,2016,1.2 VX,13.091902108061824,2016,Comprehensive,Petrol,5,54256,Manual,2016,1199,18.7,8
jaipur,Sedan,2,Maruti,Ciaz,2017,Zeta,13.176851562688398,2017,Third Party,Petrol,5,118046,Manual,2017,1373,20.73,7
jaipur,SUV,1,Skoda,Kushaq,2021,1.0 TSI,13.815510557964274,2021,Comprehensive,Petrol,5,44461,Manual,2021,999,19.2,3
jaipur,Hatchback,1,Hyundai,Grand i10,2020,Sportz,13.208541073645382,2020,Third Party,Petrol,5,80000,Manual,2020,1197,18.9,4
jaipur,MUV,2,Toyota,Innova,2015,2.5 GX,13.635187003832993,2015,Third Party,Diesel,8,125000,Manual,2015,2494,12.8,9
jaipur,SUV,2,Mahindra,Scorpio,2013,VLX 2WD,13.36138027787483,2013,Third Party,Diesel,8,120000,Manual,2013,2179,12.05,11
jaipur,Sedan,1,Maruti,Ciaz,2017,Delta,13.339086360915616,2017,Comprehensive,Petrol,5,70123,Manual,2017,1373,20.73,7
jaipur,SUV,1,Hyundai,Creta,2016,CRDi,13.652991628466498,2016,Third Party,Diesel,5,80000,Manual,2016,1396,21.38,8
jaipur,Sedan,1,Honda,City,2019,i-VTEC,13.795307850646754,2019,Third Party,Petrol,5,80000,Manual,2019,1497,17.4,5
jaipur,SUV,3,Mitsubishi,Pajero,2007,2.8 GLX,13.017002861746503,2007,Third Party,Diesel,6,120000,Manual,2007,2835,10.5,17
jaipur,SUV,1,Mercedes-Benz,M-Class,2015,ML 250,14.975531474761029,2016,Comprehensive,Diesel,5,114756,Automatic,2015,2143,15.26,8
jaipur,MUV,1,Maruti,Ertiga,2016,zdi,13.709038313453757,2016,Comprehensive,Diesel,7,23793,Manual,2016,1248,24.52,8
jaipur,SUV,2,Toyota,Fortuner,2011,3.0 Diesel,13.997832114758229,2011,Comprehensive,Diesel,7,100181,Manual,2011,2982,11.5,13
jaipur,Hatchback,1,Maruti,Celerio,2016,ZXI,12.793859310432293,2016,Comprehensive,Petrol,5,60000,Manual,2016,998,21.63,8
jaipur,SUV,1,Kia,Seltos,2019,GTX Plus,14.148404973237604,2019,Comprehensive,Petrol,5,16858,Manual,2019,1353,16.5,5
jaipur,SUV,2,Mahindra,TUV 300,2017,T6 Plus,13.304684934198283,2017,Third Party,Diesel,7,80000,Manual,2017,1493,18.49,7
jaipur,Hatchback,1,Renault,KWID,2022,RXL,13.023647404465173,2022,Third Party,Petrol,5,7414,Manual,2022,799,22.25,2
jaipur,Hatchback,1,Ford,Figo,2020,Trend,13.188151117942333,2020,Third Party,Petrol,5,18206,Manual,2020,1194,18.5,4
jaipur,Sedan,2,Honda,City,2016,i VTEC,13.321214236149494,2016,Comprehensive,Petrol,5,77000,Manual,2016,1497,17.8,8
jaipur,SUV,1,Ford,Ecosport,2019,1.5 Diesel,13.471610805514263,2019,Third Party,Diesel,5,56569,Manual,2019,1498,23.0,5
jaipur,Sedan,1,Skoda,Slavia,2021,1.0 TSI,13.815510557964274,2021,Comprehensive,Petrol,5,44461,Manual,2021,999,19.47,3
jaipur,Hatchback,2,Maruti,Alto 800,2019,LXI,12.676076274775909,2019,Third Party,Petrol,5,40000,Manual,2019,796,22.05,5
jaipur,Sedan,1,Maruti,Swift Dzire,2022,ZXI,13.698976741708323,2022,Third Party,Petrol,5,20000,Manual,2022,1197,22.41,2
jaipur,Sedan,1,Honda,Amaze,2020,VX Petrol,13.493926933836812,2020,Third Party,Petrol,5,30000,Manual,2020,1199,18.6,4
jaipur,SUV,1,Jeep,Compass,2017,2.0 Longitude,13.955272500339431,2017,Third Party,Diesel,5,120000,Manual,2017,1956,17.1,7
jaipur,SUV,2,Hyundai,Creta,2017,CRDi,13.825460888817442,2017,Third Party,Diesel,5,90000,Automatic,2017,1582,17.01,7
jaipur,SUV,1,Honda,BR-V,2016,i-DTEC,13.579788224443204,2016,Comprehensive,Diesel,7,43919,Manual,2016,1498,21.9,8
jaipur,SUV,1,Hyundai,Creta,2015,CRDi,13.696727021974308,2015,Third Party,Diesel,5,80000,Manual,2015,1582,19.67,9
jaipur,Sedan,2,Hyundai,Verna,2016,CRDi,13.45166712454693,2016,Comprehensive,Diesel,5,72602,Automatic,2016,1582,19.08,8
jaipur,Hatchback,1,Hyundai,Grand i10,2016,Sportz,12.959844447906551,2016,Third Party,Petrol,5,86000,Manual,2016,1197,18.9,8
jaipur,Hatchback,1,Renault,KWID,2020,1.0 RXL,12.959844447906551,2020,Comprehensive,Petrol,5,32355,Manual,2020,999,21.46,4
jaipur,Hatchback,2,Hyundai,i20,2021,Sportz,13.473020249017498,2021,Third Party,Petrol,5,40000,Manual,2021,1197,21.0,3
jaipur,Sedan,1,Honda,City,2020,V MT,13.87377946608825,2020,Third Party,Petrol,5,30000,Manual,2020,1498,18.6,4
jaipur,SUV,1,BMW,X1,2016,sDrive,14.686803923907693,2017,Comprehensive,Diesel,5,94724,Automatic,2016,1995,17.05,7
jaipur,Sedan,1,Volvo,S60 Cross Country,2017,D4,14.73180128983843,2018,Comprehensive,Diesel,5,72916,Automatic,2017,2400,19.6,6
jaipur,Hatchback,1,Maruti,Wagon R,2016,VXI,12.89921982609012,2016,Third Party,Petrol,5,100000,Manual,2016,998,20.51,8
jaipur,Sedan,1,Skoda,Octavia,2019,1.8 TSI,14.599412101792684,2019,Comprehensive,Petrol,5,41521,Automatic,2019,1798,15.1,5
jaipur,SUV,2,Tata,Nexon,2019,1.2 Revotron,13.491164501140902,2019,Comprehensive,Petrol,5,76065,Manual,2019,1198,17.0,5
jaipur,SUV,3,Mitsubishi,Pajero,2007,2.8 GLX,13.017002861746503,2007,Third Party,Diesel,6,120000,Manual,2007,2835,10.5,17
jaipur,Hatchback,2,Maruti,Baleno,2022,Zeta,13.579788224443204,2023,Zero Dep,Petrol,5,9909,Manual,2022,1197,22.35,1
jaipur,Sedan,2,Honda,City,2018,i-VTEC,13.58609739363647,2018,Third Party,Petrol,5,37811,Manual,2018,1497,17.4,6
jaipur,Sedan,3,Tata,Manza,2014,Club Class,12.43718436649356,2014,Third Party,Diesel,5,60000,Manual,2014,1248,21.02,10
jaipur,Sedan,2,Volkswagen,Vento,2015,1.5 TDI,13.321214236149494,2015,Third Party,Diesel,5,120000,Manual,2015,1498,20.34,9
jaipur,Sedan,1,Audi,A3,2015,35 TDI,14.599412101792684,2016,Comprehensive,Diesel,5,42840,Automatic,2015,1968,20.38,8
jaipur,SUV,1,Mahindra,XUV300,2019,W8,13.835312204867815,2019,Third Party,Petrol,5,60000,Manual,2019,1197,17.0,5
jaipur,Hatchback,1,Tata,Indica,2013,Aqua 1.3,12.206072645530174,2013,Third Party,Diesel,5,120000,Manual,2013,1248,18.0,11
jaipur,Hatchback,2,Maruti,Swift,2018,ZXI,13.38472764187182,2018,Comprehensive,Petrol,5,70000,Manual,2018,1197,21.21,6
jaipur,SUV,1,MG,Astor,2022,Smart,14.169682371684887,2022,Third Party,Petrol,5,8401,Automatic,2022,1498,14.82,2
jaipur,MUV,1,Kia,Carens,2022,Luxury Plus,14.397725619157564,2022,Comprehensive,Petrol,6,16275,Automatic,2022,1353,16.5,2
jaipur,SUV,1,Ford,Ecosport,2019,1.5 Petrol,13.353475098367715,2019,Third Party,Petrol,5,30000,Manual,2019,1497,17.0,5
jaipur,SUV,1,Kia,Seltos,2021,HTX,14.187074114396758,2021,Comprehensive,Petrol,5,22289,Manual,2021,1497,16.8,3
jaipur,Hatchback,1,Renault,KWID,2018,1.0 RXL,12.560244459250788,2018,Third Party,Petrol,5,70123,Manual,2018,999,23.01,6
jaipur,MUV,1,Renault,Triber,2019,RXT,13.190022025878145,2019,Comprehensive,Petrol,7,50123,Manual,2019,999,20.0,5
jaipur,Hatchback,1,Maruti,Celerio,2018,ZXI,12.983099011217604,2018,Comprehensive,Petrol,5,70123,Automatic,2018,998,21.63,6
jaipur,Hatchback,3,Hyundai,EON,2016,Era,12.345830240069793,2016,Third Party,Petrol,5,100000,Manual,2016,814,21.1,8
jaipur,SUV,3,Mahindra,XUV500,2014,W8,13.217673557208654,2014,Third Party,Diesel,7,110000,Manual,2014,2179,15.1,10
jaipur,Sedan,1,Volkswagen,Ameo,2017,1.5 TDI,13.260384675301705,2017,Third Party,Diesel,5,99643,Manual,2017,1498,21.66,7
jaipur,SUV,1,Honda,WR-V,2017,i-VTEC,13.286181462633724,2017,Zero Dep,Petrol,5,103116,Manual,2017,1199,17.5,7
jaipur,Sedan,1,Chevrolet,Sail,2017,Base,12.765688433465597,2017,Third Party,Diesel,5,120000,Manual,2017,1248,22.1,7
jaipur,Hatchback,1,Maruti,Alto K10,2017,VXI,12.840000466430148,2017,Comprehensive,Petrol,5,43202,Automatic,2017,998,23.95,7
jaipur,Sedan,1,Volkswagen,Ameo,2017,1.2 MPI,13.20670452583808,2018,Comprehensive,Petrol,5,57671,Manual,2017,1198,17.0,6
jaipur,Hatchback,3,Hyundai,EON,2014,Era,12.323855681186558,2014,Comprehensive,Petrol,5,70000,Manual,2014,998,20.3,10
jaipur,SUV,1,MG,Hector Plus,2021,Sharp,14.346138809026444,2021,Third Party,Petrol,6,40000,Automatic,2021,1451,16.56,3
jaipur,Sedan,2,Maruti,Ciaz,2017,Alpha,13.304684934198283,2017,Third Party,Petrol,5,60000,Manual,2017,1373,20.73,7
jaipur,SUV,1,Maruti,Vitara Brezza,2021,VXI,13.67624734120482,2021,Third Party,Petrol,5,60000,Manual,2021,1462,17.03,3
jaipur,Sedan,1,Mercedes-Benz,CLA,2019,200 CDI,14.727793268440893,2019,Comprehensive,Diesel,5,74700,Automatic,2019,2143,17.9,5
jaipur,Sedan,3,Maruti,Swift Dzire,2015,VDI,13.122363377404328,2015,Third Party,Diesel,5,110000,Manual,2015,1248,26.59,9
jaipur,Hatchback,4,Hyundai,i10,2010,Era,12.100712129872347,2010,Third Party,Petrol,5,100000,Manual,2010,1086,19.81,14
jaipur,Sedan,1,Maruti,Ciaz,2020,Delta,13.592367006650065,2020,Third Party,Petrol,5,60000,Manual,2020,1462,20.65,4
jaipur,SUV,1,Jeep,Compass,2018,2.0 Limited,14.22097566607244,2018,Comprehensive,Diesel,5,62000,Manual,2018,1956,17.1,6
jaipur,SUV,2,BMW,X3,2012,xDrive20d,13.652991628466498,2012,Third Party,Diesel,5,120000,Automatic,2012,1995,16.09,12
jaipur,Sedan,2,Renault,Scala,2014,RXZ,12.506177237980513,2014,Third Party,Diesel,5,90000,Manual,2014,1461,21.64,10
jaipur,Sedan,3,Hyundai,Verna,2013,CRDi,12.923909999653128,2013,Third Party,Diesel,5,120000,Manual,2013,1582,22.32,11
jaipur,Sedan,1,Maruti,Ciaz,2019,Delta,13.493926933836812,2019,Third Party,Petrol,5,40000,Manual,2019,1462,21.56,5
jaipur,SUV,2,Maruti,Vitara Brezza,2020,ZXI,13.710150042306449,2020,Third Party,Petrol,5,60000,Manual,2020,1462,17.03,4
jaipur,Hatchback,1,Maruti,Baleno,2018,Zeta,13.34550692871854,2018,Third Party,Petrol,5,50000,Manual,2018,1197,21.4,6
jaipur,Hatchback,1,Maruti,Baleno,2019,Zeta,13.407542319637992,2019,Comprehensive,Petrol,5,42811,Manual,2019,1197,21.4,5
jaipur,Hatchback,1,Maruti,Celerio X,2018,ZXI,13.023647404465173,2018,Zero Dep,Petrol,5,82558,Manual,2018,998,21.63,6
jaipur,Sedan,1,Maruti,Ciaz,2019,Delta,13.527828485512494,2019,Third Party,Petrol,5,40000,Manual,2019,1462,21.56,5
jaipur,SUV,1,Ford,Ecosport,2018,1.5 Diesel,13.447341234599806,2018,Comprehensive,Diesel,5,104521,Manual,2018,1498,23.0,6
jaipur,Hatchback,1,Maruti,Baleno,2018,Delta,13.17115354157376,2018,Comprehensive,Petrol,5,95745,Manual,2018,1197,21.4,6
jaipur,Hatchback,1,Hyundai,Grand i10,2018,Magna,13.081541382884074,2018,Third Party,Diesel,5,78000,Manual,2018,1120,24.0,6
jaipur,Sedan,3,BMW,3 Series,2013,320d Luxury,13.9108207377686,2013,Third Party,Diesel,5,90000,Automatic,2013,1995,18.88,11
jaipur,Sedan,3,Skoda,Laura,2009,1.9 TDI,12.429216196844385,2009,Third Party,Diesel,5,150000,Manual,2009,1896,17.0,15
jaipur,Hatchback,2,Maruti,Baleno,2020,Zeta,13.42984807715229,2020,Third Party,Petrol,5,70000,Manual,2020,1197,21.01,4
jaipur,Hatchback,2,Maruti,Baleno,2020,Zeta,13.42984807715229,2020,Third Party,Petrol,5,70000,Manual,2020,1197,21.01,4
jaipur,Sedan,2,Honda,City,2014,i DTEC,13.217673557208654,2014,Third Party,Diesel,5,90000,Manual,2014,1498,26.0,10
jaipur,Sedan,2,Honda,New Accord,2006,VTi-L MT,12.506177237980513,2006,Third Party,Petrol,5,100000,Manual,2006,2354,11.9,18
jaipur,SUV,2,Honda,CR-V,2013,2.4L 4WD,13.840203170554645,2013,Third Party,Petrol,5,80000,Automatic,2013,2354,11.1,11
jaipur,SUV,1,Audi,Q7,2017,45 TDI,15.096444403426338,2017,Third Party,Diesel,7,150000,Automatic,2017,2967,14.75,7
jaipur,Sedan,3,Hyundai,Verna,2016,CRDi,13.38472764187182,2016,Third Party,Diesel,5,90000,Manual,2016,1582,23.9,8
jaipur,SUV,1,Audi,Q5,2013,2.0 TDI,14.375126345899696,2013,Third Party,Diesel,5,60091,Automatic,2013,1968,14.16,11
jaipur,SUV,1,Toyota,Fortuner,2012,4x4,14.09692301740246,2012,Comprehensive,Diesel,7,170000,Manual,2012,2982,12.55,12
jaipur,Hatchback,2,Maruti,Alto 800,2016,VXI,12.48748510496836,2016,Third Party,Petrol,5,42000,Manual,2016,796,24.7,8
jaipur,SUV,1,Renault,Kiger,2022,RXT,13.422467969854669,2022,Third Party,Petrol,5,37724,Manual,2022,999,19.17,2
jaipur,Hatchback,1,Ford,Figo,2011,Diesel EXI,11.512925464970229,2011,Third Party,Diesel,5,120000,Manual,2011,1399,20.0,13
jaipur,MUV,1,Maruti,Ertiga,2014,zdi,13.359804233419364,2014,Third Party,Diesel,7,100227,Manual,2014,1248,20.77,10
jaipur,Sedan,1,Hyundai,Xcent,2017,1.2 VTVT,13.03462446309632,2017,Comprehensive,Petrol,5,94112,Manual,2017,1197,20.14,7
jaipur,SUV,1,Toyota,Urban cruiser,2021,High,13.753635154246188,2021,Third Party,Petrol,5,23848,Manual,2021,1462,17.03,3
jaipur,Hatchback,3,Maruti,Wagon R,2015,VXI,12.697715449879391,2015,Third Party,Petrol,5,43349,Manual,2015,998,20.51,9
jaipur,MUV,3,Maruti,Ertiga,2012,zdi,13.036805489042685,2012,Third Party,Diesel,7,64394,Manual,2012,1248,20.77,12
jaipur,SUV,1,Kia,Seltos,2021,HTK Plus,14.144814305106877,2021,Comprehensive,Petrol,5,17353,Manual,2021,1497,16.8,3
jaipur,Hatchback,2,Maruti,Wagon R,2009,LXI,11.982929094215963,2009,Third Party,Petrol,5,30000,Manual,2009,1061,18.9,15
jaipur,Hatchback,3,Hyundai,Santro Xing,2006,XO,11.56171562913966,2006,Third Party,Petrol,5,80000,Manual,2006,1086,17.0,18
jaipur,Hatchback,1,Maruti,Ignis,2016,1.3 Sigma,12.594730635321955,2016,Third Party,Diesel,5,70000,Manual,2016,1248,26.8,8
jaipur,Hatchback,1,Renault,KWID,2021,RXT,13.005829561148378,2021,Third Party,Petrol,5,10000,Manual,2021,799,22.3,3
jaipur,SUV,1,Kia,Seltos,2020,HTX,14.237504968023648,2020,Comprehensive,Diesel,5,49017,Manual,2020,1493,20.8,4
jaipur,SUV,1,Hyundai,Creta,2015,CRDi,13.458835614025542,2015,Third Party,Diesel,5,120000,Manual,2015,1396,21.38,9
jaipur,SUV,1,Kia,Seltos,2019,GTX,14.077874822431763,2019,Third Party,Petrol,5,80000,Manual,2019,1353,16.8,5
jaipur,Hatchback,1,Maruti,Wagon R,2018,VXI,12.873902018105827,2018,Third Party,Petrol,5,50000,Manual,2018,998,20.51,6
jaipur,Hatchback,1,Maruti,Wagon R,2016,AMT,12.765688433465597,2016,Third Party,Petrol,5,40000,Automatic,2016,998,20.51,8
jaipur,Hatchback,1,Renault,KWID,2021,RXT,13.017002861746503,2021,Third Party,Petrol,5,60000,Manual,2021,799,22.3,3
jaipur,Hatchback,2,Maruti,Swift,2014,LDI Optional,13.017002861746503,2014,Third Party,Diesel,5,70000,Manual,2014,1248,25.2,10
jaipur,SUV,1,Hyundai,Venue,2019,SX Diesel,13.764217263576723,2019,Comprehensive,Diesel,5,87000,Manual,2019,1493,23.7,5
jaipur,Sedan,1,BMW,5 Series,2017,520d Luxury,14.91078394536687,2017,Comprehensive,Diesel,5,96330,Automatic,2017,1995,18.12,7
jaipur,Hatchback,2,Maruti,Swift,2015,VDI,13.0080742310022,2015,Third Party,Diesel,5,81040,Manual,2015,1248,25.2,9
jaipur,Hatchback,1,Volkswagen,Polo,2018,GT TSI,13.418013619505286,2018,Third Party,Petrol,5,112625,Automatic,2018,1197,17.21,6
jaipur,Hatchback,1,Hyundai,Grand i10,2018,1.2 Kappa,13.122363377404328,2018,Comprehensive,Petrol,5,58374,Manual,2018,1197,18.9,6
jaipur,Hatchback,2,Hyundai,Grand i10,2014,Asta,12.921470435024938,2014,Third Party,Petrol,5,31733,Manual,2014,1197,18.9,10
